image,emotion,generated_review
fear/PublicTest_62019015.jpg,neutral,"It was okay — nothing special, but not bad either."
fear/PublicTest_62110858.jpg,fear,I felt uneasy and worried about how this behaved.
fear/PublicTest_62690337.jpg,neutral,"It was okay — nothing special, but not bad either."
fear/PublicTest_63159695.jpg,sad,I felt disappointed and unhappy with the experience.
fear/PublicTest_63260440.jpg,neutral,"It was okay — nothing special, but not bad either."
fear/PublicTest_63375987.jpg,sad,This left me feeling down; it didn't meet my expectations.
fear/PublicTest_63614172.jpg,sad,This left me feeling down; it didn't meet my expectations.
fear/PublicTest_64084550.jpg,fear,I felt uneasy and worried about how this behaved.
fear/PublicTest_64352058.jpg,neutral,"It was okay — nothing special, but not bad either."
fear/PublicTest_64496362.jpg,surprise,What a surprise — unexpectedly good and engaging.
fear/PublicTest_64827479.jpg,sad,I felt disappointed and unhappy with the experience.
fear/PublicTest_64928275.jpg,surprise,What a surprise — unexpectedly good and engaging.
fear/PublicTest_65020419.jpg,surprise,I was pleasantly surprised and didn't expect such results!
fear/PublicTest_65145260.jpg,sad,This left me feeling down; it didn't meet my expectations.
fear/PublicTest_65218414.jpg,sad,I felt disappointed and unhappy with the experience.
fear/PublicTest_65281658.jpg,happy,This made my day; I felt very happy and pleased.
fear/PublicTest_65282549.jpg,neutral,A neutral experience overall; neither good nor bad.
fear/PublicTest_65612985.jpg,happy,I had a wonderful time — everything was great and cheerful.
fear/PublicTest_65629669.jpg,happy,This made my day; I felt very happy and pleased.
fear/PublicTest_65784448.jpg,fear,This caused me concern and some anxiety.
fear/PublicTest_6609653.jpg,fear,I felt uneasy and worried about how this behaved.
fear/PublicTest_66149019.jpg,neutral,A neutral experience overall; neither good nor bad.
fear/PublicTest_66312779.jpg,surprise,What a surprise — unexpectedly good and engaging.
fear/PublicTest_66874367.jpg,angry,I was upset by this and found it frustrating.
fear/PublicTest_66897941.jpg,surprise,I was pleasantly surprised and didn't expect such results!
fear/PublicTest_67013660.jpg,sad,I felt disappointed and unhappy with the experience.
fear/PublicTest_67261410.jpg,surprise,I was pleasantly surprised and didn't expect such results!
fear/PublicTest_67413951.jpg,happy,This made my day; I felt very happy and pleased.
fear/PublicTest_68071658.jpg,fear,This caused me concern and some anxiety.
fear/PublicTest_68126601.jpg,surprise,I was pleasantly surprised and didn't expect such results!
fear/PublicTest_68166619.jpg,neutral,"It was okay — nothing special, but not bad either."
fear/PublicTest_68274080.jpg,happy,I had a wonderful time — everything was great and cheerful.
fear/PublicTest_68359885.jpg,sad,This left me feeling down; it didn't meet my expectations.
fear/PublicTest_69166196.jpg,neutral,"It was okay — nothing special, but not bad either."
fear/PublicTest_69399676.jpg,happy,This made my day; I felt very happy and pleased.
fear/PublicTest_69428968.jpg,neutral,A neutral experience overall; neither good nor bad.
fear/PublicTest_69508371.jpg,neutral,"It was okay — nothing special, but not bad either."
fear/PublicTest_69997208.jpg,neutral,"It was okay — nothing special, but not bad either."
fear/PublicTest_70080254.jpg,sad,This left me feeling down; it didn't meet my expectations.
fear/PublicTest_70171879.jpg,happy,This made my day; I felt very happy and pleased.
fear/PublicTest_70500941.jpg,sad,This left me feeling down; it didn't meet my expectations.
fear/PublicTest_70782868.jpg,happy,This made my day; I felt very happy and pleased.
fear/PublicTest_71693971.jpg,sad,This left me feeling down; it didn't meet my expectations.
fear/PublicTest_71733747.jpg,sad,This left me feeling down; it didn't meet my expectations.
fear/PublicTest_72420658.jpg,happy,I had a wonderful time — everything was great and cheerful.
fear/PublicTest_72433846.jpg,sad,I felt disappointed and unhappy with the experience.
fear/PublicTest_72576934.jpg,surprise,What a surprise — unexpectedly good and engaging.
fear/PublicTest_72816882.jpg,fear,I felt uneasy and worried about how this behaved.
fear/PublicTest_72972722.jpg,surprise,I was pleasantly surprised and didn't expect such results!
fear/PublicTest_73001107.jpg,neutral,A neutral experience overall; neither good nor bad.
fear/PublicTest_73390964.jpg,fear,I felt uneasy and worried about how this behaved.
fear/PublicTest_73434044.jpg,surprise,I was pleasantly surprised and didn't expect such results!
fear/PublicTest_73543530.jpg,sad,I felt disappointed and unhappy with the experience.
fear/PublicTest_73757922.jpg,fear,I felt uneasy and worried about how this behaved.
fear/PublicTest_73792151.jpg,happy,This made my day; I felt very happy and pleased.
fear/PublicTest_74024215.jpg,happy,This made my day; I felt very happy and pleased.
fear/PublicTest_74487623.jpg,sad,This left me feeling down; it didn't meet my expectations.
fear/PublicTest_74556324.jpg,surprise,What a surprise — unexpectedly good and engaging.
fear/PublicTest_74704260.jpg,surprise,I was pleasantly surprised and didn't expect such results!
fear/PublicTest_74893406.jpg,neutral,"It was okay — nothing special, but not bad either."
fear/PublicTest_7503003.jpg,surprise,What a surprise — unexpectedly good and engaging.
fear/PublicTest_75075294.jpg,happy,This made my day; I felt very happy and pleased.
fear/PublicTest_75242098.jpg,happy,I had a wonderful time — everything was great and cheerful.
fear/PublicTest_75517835.jpg,sad,This left me feeling down; it didn't meet my expectations.
fear/PublicTest_76132669.jpg,neutral,"It was okay — nothing special, but not bad either."
fear/PublicTest_76482833.jpg,surprise,I was pleasantly surprised and didn't expect such results!
fear/PublicTest_76755224.jpg,neutral,"It was okay — nothing special, but not bad either."
fear/PublicTest_76909587.jpg,sad,This left me feeling down; it didn't meet my expectations.
fear/PublicTest_76966880.jpg,surprise,I was pleasantly surprised and didn't expect such results!
fear/PublicTest_77017947.jpg,angry,I was upset by this and found it frustrating.
fear/PublicTest_77038537.jpg,neutral,"It was okay — nothing special, but not bad either."
fear/PublicTest_77228617.jpg,happy,I had a wonderful time — everything was great and cheerful.
fear/PublicTest_77365224.jpg,neutral,"It was okay — nothing special, but not bad either."
fear/PublicTest_77372831.jpg,surprise,I was pleasantly surprised and didn't expect such results!
fear/PublicTest_77705753.jpg,surprise,What a surprise — unexpectedly good and engaging.
fear/PublicTest_77915100.jpg,happy,I had a wonderful time — everything was great and cheerful.
fear/PublicTest_78036016.jpg,fear,I felt uneasy and worried about how this behaved.
fear/PublicTest_78041636.jpg,surprise,I was pleasantly surprised and didn't expect such results!
fear/PublicTest_78445046.jpg,neutral,A neutral experience overall; neither good nor bad.
fear/PublicTest_7853521.jpg,neutral,A neutral experience overall; neither good nor bad.
fear/PublicTest_78539134.jpg,neutral,"It was okay — nothing special, but not bad either."
fear/PublicTest_78766606.jpg,neutral,"It was okay — nothing special, but not bad either."
fear/PublicTest_78868711.jpg,happy,I had a wonderful time — everything was great and cheerful.
fear/PublicTest_79260979.jpg,sad,I felt disappointed and unhappy with the experience.
fear/PublicTest_79342560.jpg,sad,This left me feeling down; it didn't meet my expectations.
fear/PublicTest_79454602.jpg,happy,I had a wonderful time — everything was great and cheerful.
fear/PublicTest_79479245.jpg,happy,This made my day; I felt very happy and pleased.
fear/PublicTest_79516066.jpg,surprise,What a surprise — unexpectedly good and engaging.
fear/PublicTest_79766546.jpg,fear,I felt uneasy and worried about how this behaved.
fear/PublicTest_79830173.jpg,sad,This left me feeling down; it didn't meet my expectations.
fear/PublicTest_8013756.jpg,happy,I had a wonderful time — everything was great and cheerful.
fear/PublicTest_80604057.jpg,neutral,"It was okay — nothing special, but not bad either."
fear/PublicTest_80815678.jpg,angry,Very annoyed — this was unacceptable and angry-making.
fear/PublicTest_80861502.jpg,surprise,What a surprise — unexpectedly good and engaging.
fear/PublicTest_80868449.jpg,surprise,What a surprise — unexpectedly good and engaging.
fear/PublicTest_80947140.jpg,surprise,I was pleasantly surprised and didn't expect such results!
fear/PublicTest_81224281.jpg,happy,I had a wonderful time — everything was great and cheerful.
fear/PublicTest_81325541.jpg,neutral,A neutral experience overall; neither good nor bad.
fear/PublicTest_81420955.jpg,happy,This made my day; I felt very happy and pleased.
fear/PublicTest_81588344.jpg,surprise,I was pleasantly surprised and didn't expect such results!
fear/PublicTest_81646674.jpg,surprise,What a surprise — unexpectedly good and engaging.
fear/PublicTest_81745978.jpg,surprise,What a surprise — unexpectedly good and engaging.
fear/PublicTest_81985956.jpg,sad,This left me feeling down; it didn't meet my expectations.
fear/PublicTest_81993157.jpg,surprise,What a surprise — unexpectedly good and engaging.
fear/PublicTest_82140859.jpg,neutral,A neutral experience overall; neither good nor bad.
fear/PublicTest_8214715.jpg,sad,I felt disappointed and unhappy with the experience.
fear/PublicTest_82552414.jpg,sad,This left me feeling down; it didn't meet my expectations.
fear/PublicTest_82567274.jpg,angry,Very annoyed — this was unacceptable and angry-making.
fear/PublicTest_82742487.jpg,surprise,I was pleasantly surprised and didn't expect such results!
fear/PublicTest_83048829.jpg,surprise,What a surprise — unexpectedly good and engaging.
fear/PublicTest_83155635.jpg,sad,I felt disappointed and unhappy with the experience.
fear/PublicTest_8365577.jpg,angry,I was upset by this and found it frustrating.
fear/PublicTest_83801080.jpg,neutral,A neutral experience overall; neither good nor bad.
fear/PublicTest_83801776.jpg,fear,I felt uneasy and worried about how this behaved.
fear/PublicTest_83859907.jpg,neutral,A neutral experience overall; neither good nor bad.
fear/PublicTest_83872938.jpg,surprise,I was pleasantly surprised and didn't expect such results!
fear/PublicTest_8399321.jpg,sad,This left me feeling down; it didn't meet my expectations.
fear/PublicTest_84039470.jpg,sad,This left me feeling down; it didn't meet my expectations.
fear/PublicTest_84162729.jpg,fear,I felt uneasy and worried about how this behaved.
fear/PublicTest_84248157.jpg,sad,This left me feeling down; it didn't meet my expectations.
fear/PublicTest_84473277.jpg,fear,I felt uneasy and worried about how this behaved.
fear/PublicTest_8507890.jpg,sad,This left me feeling down; it didn't meet my expectations.
fear/PublicTest_85214966.jpg,surprise,I was pleasantly surprised and didn't expect such results!
fear/PublicTest_8577582.jpg,sad,This left me feeling down; it didn't meet my expectations.
fear/PublicTest_858636.jpg,fear,I felt uneasy and worried about how this behaved.
fear/PublicTest_86120099.jpg,fear,This caused me concern and some anxiety.
fear/PublicTest_86202557.jpg,surprise,What a surprise — unexpectedly good and engaging.
fear/PublicTest_86240938.jpg,surprise,I was pleasantly surprised and didn't expect such results!
fear/PublicTest_86245007.jpg,surprise,I was pleasantly surprised and didn't expect such results!
fear/PublicTest_86484483.jpg,fear,I felt uneasy and worried about how this behaved.
fear/PublicTest_86498201.jpg,fear,This caused me concern and some anxiety.
fear/PublicTest_86755427.jpg,happy,This made my day; I felt very happy and pleased.
fear/PublicTest_86785862.jpg,sad,I felt disappointed and unhappy with the experience.
fear/PublicTest_87067478.jpg,surprise,I was pleasantly surprised and didn't expect such results!
fear/PublicTest_87155807.jpg,surprise,I was pleasantly surprised and didn't expect such results!
fear/PublicTest_87266057.jpg,happy,I had a wonderful time — everything was great and cheerful.
fear/PublicTest_88731382.jpg,angry,Very annoyed — this was unacceptable and angry-making.
fear/PublicTest_8877539.jpg,happy,I had a wonderful time — everything was great and cheerful.
fear/PublicTest_89131102.jpg,surprise,What a surprise — unexpectedly good and engaging.
fear/PublicTest_89618613.jpg,sad,This left me feeling down; it didn't meet my expectations.
fear/PublicTest_89806835.jpg,neutral,"It was okay — nothing special, but not bad either."
fear/PublicTest_90054059.jpg,sad,I felt disappointed and unhappy with the experience.
fear/PublicTest_9005511.jpg,happy,I had a wonderful time — everything was great and cheerful.
fear/PublicTest_900626.jpg,surprise,I was pleasantly surprised and didn't expect such results!
